"","doc_id","text"
"2235","2235"," datos sospechas deberian darse yaquese deberia pronto pruebas seguir descargando positivos negativos tenerlos sospechas muriendo gentequedespues presenta sintomas tarde realizar algun tratamiento"
"2236","2236"," pena tipo autoridades cargos altos menor idea pasando salgan comentarios lugar ves peor tratando personas animales hora tomen cartas asunto pongan gente preparada vale pena"
"2237","2237"," balance estadistico falso balances betty"
"2238","2238","deberian consideran seguir cuarentena tiempocaso contrario empezar va nuevo fuerza ademas cerrar entradas salidas pues escapan controles ingresan cerrar provincias afectadas cuidar resto provincias buen dia"
"2239","2239"," llevamos casi casos confirmados estadisticas siguen subiendo estadisticamente hablando ningenieroun sentido senores creen enganan idiotas"
"2240","2240","peru recuperados contagiados dias nadie recupera"
"2241","2241"," falsos verdad si vas hospital dices fiebre algun sintoma enseguida ingenieroresan nadie atiende mueres pena jueguen vida gente encima hacen ningenierouna prueba"
"2242","2242","si esforzaran registrar bien dieran cifras reales poblacion asustada tal vez cuiden "
"2243","2243","espero manana repunten casos hoy gente quito salio forma inconsciente pustedieran hacerlo tomar cuanta restricciones levantado "
"2244","2244"," favor especidiquen bien cuadoctoro nuesvos casos san lorenzo provincia esmeraldas enteramos otroas personas existen casos existente canto medios sale total esmeraldas san lorenzo canto deberia reflejar caustedoctoro nuevos casos covid"
"2245","2245"," verguenza den datos exactos ocultando informacion dan cuenta vidas humanas poniendo juego"
"2246","2246","ojala contagie desposar viusteda italiana razon grandedesu devastadora cifra longevidaddesus habitantesquesu numero mayorqueamerica latina"
"2247","2247"," sacrifiquen vidas adquieran pruebas rapidas sacrifiquen economia vidas urgente"
"2248","2248"," muestras restantes positivas negativas sabe pendiente resultados"
"2249","2249"," cuarentena toque queda siguen casos"
"2250","2250"," jipijapa muertes aningenierouno an hecho prueba coronavirus sale contagiado mmmm"
"2251","2251","yqueestan esperando anunciar toque queda horas"
"2252","2252","quito dia hoy parara nunca"
"2253","2253"," suburbio muertos afuera adentroquellevan diasde casas losquemueren hospitales afuera adentro digan vrdd q gente tome conciencia quede casa gente terca bo oculten nadaaaa virus llego punto contagio paciente aninados qur hicieron megafiesta quedarxe casa mejor opcion"
"2254","2254","ecuador presenta cerca casos pese densidad poblacional menor brazil chile unicamente personas fallecidas recuperados ecuador personas fallecidas unicamente recuperados ineptitusted respondan menos verdad pueden eficientes"
"2255","2255","cifras falsas existencia dios jajajajajajjajaja"
"2256","2256"," datos realidad oh casualidad justo ayer hoy aumento menos contagiados positivos mentira senores nunca dar cifra real resulta haciendo pruebas unico hacen valorar decirte si sintomas ud coronavirus quedese casa tome compre receta medicamentos dan entonces osan decir cantidad contagios cientos personas realizado prueba diagnostico oficial"
"2257","2257","escribo italia italiana esposo ecuatoriano ahora atrapado alli incluso si crees datos dicen verdaderos razon quedarte casa infecciones reducen mitad gracias leyes sentido comun personas dicen mismo diciendo ahora despues semanas comenzamos cambio esperamos continue "
"2258","2258"," cementerio suburbio entierre muertos misma familia haciendo huecos"
"2259","2259"," gente inconsciente respeta quiere salir vehiculo gente pobre porqueellos carros viendo nuevoquelos ricos andan queriendo seguir incrementando ganancias abriendo locales negocios"
"2260","2260"," datos sospechas deberian darse yaquese deberia pronto pruebas seguir descargando positivos negativos tenerlos sospechas muriendo gentequedespues presenta sintomas tarde realizar algun tratamiento"
"2261","2261"," pena tipo autoridades cargos altos menor idea pasando salgan comentarios lugar ves peor tratando personas animales hora tomen cartas asunto pongan gente preparada vale pena"
"2262","2262"," balance estadistico falso balances betty"
"2263","2263","deberian consideran seguir cuarentena tiempocaso contrario empezar va nuevo fuerza ademas cerrar entradas salidas pues escapan controles ingresan cerrar provincias afectadas cuidar resto provincias buen dia"
"2264","2264"," llevamos casi casos confirmados estadisticas siguen subiendo estadisticamente hablando ningenieroun sentido senores creen enganan idiotas"
"2265","2265","peru recuperados contagiados dias nadie recupera"
"2266","2266"," falsos verdad si vas hospital dices fiebre algun sintoma enseguida ingenieroresan nadie atiende mueres pena jueguen vida gente encima hacen ningenierouna prueba"
"2267","2267","si esforzaran registrar bien dieran cifras reales poblacion asustada tal vez cuiden "
"2268","2268","espero manana repunten casos hoy gente quito salio forma inconsciente pustedieran hacerlo tomar cuanta restricciones levantado "
"2269","2269"," favor especidiquen bien cuadoctoro nuesvos casos san lorenzo provincia esmeraldas enteramos otroas personas existen casos existente canto medios sale total esmeraldas san lorenzo canto deberia reflejar caustedoctoro nuevos casos covid"
"2270","2270"," verguenza den datos exactos ocultando informacion dan cuenta vidas humanas poniendo juego"
"2271","2271","ojala contagie desposar viusteda italiana razon grandedesu devastadora cifra longevidaddesus habitantesquesu numero mayorqueamerica latina"
"2272","2272"," sacrifiquen vidas adquieran pruebas rapidas sacrifiquen economia vidas urgente"
"2273","2273"," muestras restantes positivas negativas sabe pendiente resultados"
"2274","2274"," cuarentena toque queda siguen casos"
"2275","2275"," jipijapa muertes aningenierouno an hecho prueba coronavirus sale contagiado mmmm"
"2276","2276","yqueestan esperando anunciar toque queda horas"
"2277","2277","quito dia hoy parara nunca"
"2278","2278"," suburbio muertos afuera adentroquellevan diasde casas losquemueren hospitales afuera adentro digan vrdd q gente tome conciencia quede casa gente terca bo oculten nadaaaa virus llego punto contagio paciente aninados qur hicieron megafiesta quedarxe casa mejor opcion"
"2279","2279","ecuador presenta cerca casos pese densidad poblacional menor brazil chile unicamente personas fallecidas recuperados ecuador personas fallecidas unicamente recuperados ineptitusted respondan menos verdad pueden eficientes"
"2280","2280","cifras falsas existencia dios jajajajajajjajaja"
"2281","2281"," datos realidad oh casualidad justo ayer hoy aumento menos contagiados positivos mentira senores nunca dar cifra real resulta haciendo pruebas unico hacen valorar decirte si sintomas ud coronavirus quedese casa tome compre receta medicamentos dan entonces osan decir cantidad contagios cientos personas realizado prueba diagnostico oficial"
"2282","2282","escribo italia italiana esposo ecuatoriano ahora atrapado alli incluso si crees datos dicen verdaderos razon quedarte casa infecciones reducen mitad gracias leyes sentido comun personas dicen mismo diciendo ahora despues semanas comenzamos cambio esperamos continue "
"2283","2283"," cementerio suburbio entierre muertos misma familia haciendo huecos"
"2284","2284"," gente inconsciente respeta quiere salir vehiculo gente pobre porqueellos carros viendo nuevoquelos ricos andan queriendo seguir incrementando ganancias abriendo locales negocios"
"2285","2285"," datos sospechas deberian darse yaquese deberia pronto pruebas seguir descargando positivos negativos tenerlos sospechas muriendo gentequedespues presenta sintomas tarde realizar algun tratamiento"
"2286","2286"," pena tipo autoridades cargos altos menor idea pasando salgan comentarios lugar ves peor tratando personas animales hora tomen cartas asunto pongan gente preparada vale pena"
"2287","2287"," balance estadistico falso balances betty"
"2288","2288","deberian consideran seguir cuarentena tiempocaso contrario empezar va nuevo fuerza ademas cerrar entradas salidas pues escapan controles ingresan cerrar provincias afectadas cuidar resto provincias buen dia"
"2289","2289"," llevamos casi casos confirmados estadisticas siguen subiendo estadisticamente hablando ningenieroun sentido senores creen enganan idiotas"
"2290","2290","peru recuperados contagiados dias nadie recupera"
"2291","2291"," falsos verdad si vas hospital dices fiebre algun sintoma enseguida ingenieroresan nadie atiende mueres pena jueguen vida gente encima hacen ningenierouna prueba"
"2292","2292","si esforzaran registrar bien dieran cifras reales poblacion asustada tal vez cuiden "
"2293","2293","espero manana repunten casos hoy gente quito salio forma inconsciente pustedieran hacerlo tomar cuanta restricciones levantado "
"2294","2294"," favor especidiquen bien cuadoctoro nuesvos casos san lorenzo provincia esmeraldas enteramos otroas personas existen casos existente canto medios sale total esmeraldas san lorenzo canto deberia reflejar caustedoctoro nuevos casos covid"
"2295","2295"," verguenza den datos exactos ocultando informacion dan cuenta vidas humanas poniendo juego"
"2296","2296","ojala contagie desposar viusteda italiana razon grandedesu devastadora cifra longevidaddesus habitantesquesu numero mayorqueamerica latina"
"2297","2297"," sacrifiquen vidas adquieran pruebas rapidas sacrifiquen economia vidas urgente"
"2298","2298"," muestras restantes positivas negativas sabe pendiente resultados"
"2299","2299"," cuarentena toque queda siguen casos"
"2300","2300"," jipijapa muertes aningenierouno an hecho prueba coronavirus sale contagiado mmmm"
"2301","2301","yqueestan esperando anunciar toque queda horas"
"2302","2302","quito dia hoy parara nunca"
"2303","2303"," suburbio muertos afuera adentroquellevan diasde casas losquemueren hospitales afuera adentro digan vrdd q gente tome conciencia quede casa gente terca bo oculten nadaaaa virus llego punto contagio paciente aninados qur hicieron megafiesta quedarxe casa mejor opcion"
"2304","2304","ecuador presenta cerca casos pese densidad poblacional menor brazil chile unicamente personas fallecidas recuperados ecuador personas fallecidas unicamente recuperados ineptitusted respondan menos verdad pueden eficientes"
"2305","2305","cifras falsas existencia dios jajajajajajjajaja"
"2306","2306"," datos realidad oh casualidad justo ayer hoy aumento menos contagiados positivos mentira senores nunca dar cifra real resulta haciendo pruebas unico hacen valorar decirte si sintomas ud coronavirus quedese casa tome compre receta medicamentos dan entonces osan decir cantidad contagios cientos personas realizado prueba diagnostico oficial"
"2307","2307","escribo italia italiana esposo ecuatoriano ahora atrapado alli incluso si crees datos dicen verdaderos razon quedarte casa infecciones reducen mitad gracias leyes sentido comun personas dicen mismo diciendo ahora despues semanas comenzamos cambio esperamos continue "
"2308","2308"," cementerio suburbio entierre muertos misma familia haciendo huecos"
"2309","2309"," gente inconsciente respeta quiere salir vehiculo gente pobre porqueellos carros viendo nuevoquelos ricos andan queriendo seguir incrementando ganancias abriendo locales negocios"
